,caption,I-E,S-N,T-F,J-P
2004,bj4,0,1,0,0
2008,20200307,0,1,0,0
2009,photo by,0,1,0,0
2010,20200210 garmin fnix 5x plus,0,1,0,0
2012,i love u my sweetie honey bunny piechildrensday seoulgrandpark,0,0,0,0
2013,warm up photo muna papunta ka palang sa entrance di ka pa nakakalibot sa zoo lawit na ang dila mo childrensday seoulgrandpark,0,0,0,0
2014,first stop africa adventure pero masakit na raw ang paa childrensday seoulgrandpark,0,0,0,0
2015,may katabi kameng pamilya na kumakain may tinuturo nguso nya vien mama parang ang sarap noon childrensday seoulgrandpark advienneture2017,0,0,0,0
2016,childrensday seoulgrandpark advienneture2017,0,0,0,0
2017,pork and kimchi stir fry its the ulam u can make if u run out of ideas for dinner u can never go wrong with this soeasysogood,0,0,0,0
2018,kelan kaya matatapos tong trial edition na ito medyokinakabahanako,0,0,0,0
2019,she was so happy and excited we made it to the pokemon world festival today adviennetures,0,0,0,0
2020,keeping up with her energy tiredbutnotcomplaining adviennetures pokemonworldfestival2017,0,0,0,0
2021,spent 2 hours walking around didnt notice its 8pm already were about to head home but no tumambay pa sa rooftop for some photos we missed u dada pops adviennetures pokemonworldfestival2017 tiredbutnotcomplaining,0,0,0,0
2022,please forgive the funny sound effect nadala ako sa pagkacute cute ng mga pikachu na ito napapalakas na pala ang tawa ko adviennetures pokemonworldfestival2017,0,0,0,0
2023,thank you lolo for coming with us thankgodforlolos wolmiisland adviennetures,0,0,0,0
2024,2months worth of kimchi 4 more hours before i can coat u and set u to the fridge ajummaduties,0,0,0,0
2025,excited na ko kumain kimchiislifehahaha makapaghastaglang,0,0,0,0
2026,thinking i can fool her so i can have more ice cream to eat i initiated the game jack en poy who ever wins gets to eat a scoop of the ice cream well well well i learned my lesson today never deal with a kid over an ice cream,0,0,0,0
2027,merienda kamatis,0,0,0,0
2028,places that bring out the best in me grocery and thrift shop and the market ajummaduties bupyeongmarket icanridemybike kuripot,0,0,0,0
2029,at the supermarket this lady just offered me 3 slices of this meat who can resist freetaste onlyinkorea chuckeyeroll,0,0,0,0
2030,whats for lunch its my homemade kohlrabi atsara and tuyo in oil,0,0,0,0
2031,perfect combo 5s sweet sour spicy salty sarap,0,0,0,0
2032,bata bata sino ang iyong kamuka,0,0,0,0
2033,reunited after 2 years noplacelikehome,0,0,0,0
2034,jolly jolly jollibee jolly jolly,0,0,0,0
2035,kaya love na love ka ng mga pangkin mo stageauntie taallake,0,0,0,0
2037,padyaktricycle ride this kid is having fun she cant wait to tell her lolo navotas adviennetures,0,0,0,0
2038,madalas kong ubusin sa tindahan ni mama noong ako ay bata pa,0,0,0,0
2039,hindi talaga ako malakas kumain cj thank you chocobutternut dunkindonuts,0,0,0,0
2040,still thinking of you pinas again thank you for the summer memories,0,0,0,0
2041,meet our bunso oooreo blackbeauty spottheeyes,0,0,0,0
2042,getting some vitamin responsibleparenthood pethood,0,0,0,0
2043,shes dedicated to love him doglover shegotitfromherdada,0,0,0,0
2044,playtime,0,0,0,0
2045,the 10000 won cake choucakehouse,0,0,0,0
2046,a way to a mans heart is through these stomach innards tuwalyangbaka bituka baga beeftripeandintestinesoup,0,0,0,0
2047,what a rare sight lahat nakasmile ang asong walang reklamo sabunutan mo man o gulungan minipoodle familyphoto,0,0,0,0
2048,arte arte for those kissable lips etudehouse lippatch isitweekendyet,0,0,0,0
2049,warm up for the weeklong holidays thanksgiving chuseok,0,0,0,0
2050,when u become a parent its always a challenge to make vacation fun so here it is made artsy artsy pancake colorfulpancakes findpikachu,0,0,0,0
2051,vietnam noodles wishing to eat authentic ones cravingsssss,0,0,0,0
2052,lahat nalang yakult flavor,0,0,0,0
2053,its the time of the year to enjoy the outdoors happy weekend to all withmyfavoritecompany timefreezeplease,0,0,0,0
2054,i know oreo weekend is over mondayagain,0,0,0,0
2055,time to get messy minipoodle fallcolors,0,0,0,0
2056,fingerfamily,0,0,0,0
2057,working on her composition about bahay kubo cos shes proud of every thing about philippines learning and understanding korean language is tough but she makes it easier for mama missindependent bahaykubo proudkopinoy,0,0,0,0
2058,cant say no this tteokbokki bagangbaboy,0,0,0,0
2059,happy new year,0,0,0,0
2060,one of the few things im most certain about is that this little lady here makes our life the most beautiful and fun i love you baby adviennetures2018 mybabyforever,0,0,0,0
2061,my love,0,0,0,0
2062,my first goto took me almost 4 hours to make you next year na lang ulet springwhyyounohere winterulit,0,0,0,0
2063,reminds me of that big fat boy in the matilda movie chocolatecake sinfulcake,0,0,0,0
2064,hi pogi nakikiflower lang po sa kapitbahay minipoodle oreo spring,0,0,0,0
2065,i married a man whos not maarte to carry a flowery red shopping bag while we make ikot ikot in the palengke marketdate kalguksu manduties,0,0,0,0
2066,boo you bilbil freshly baked bananacinnamonoatsmuffins,0,0,0,0
2067,aha gotcha oreo guiltydog,0,0,0,0
2068,the night is young we shall not fall,0,0,0,0
2069,fresh from the philippines dendelot isabelasbest proudisabelino,0,0,0,0
2070,weather didnt stop them but too bad went home with nothing walanghuli nagutomsahuli,0,0,0,0
2072,she is blessed cos youre her dad thank u for being the besttttttt dada we love you dada pops,0,0,0,0
2073,favorite place to meat and beer bbqlover familythateatstogethergetsbiggerbilbiltogether,0,0,0,0
2074,veryamusing beauty,0,0,0,0
2075,veryamusing beauty,0,0,0,0
2076,veryamusing beauty,0,0,0,0
2077,amusing myself with this app layoutapp,0,0,0,0
2078,koreas divisoria namdaemunmarket,0,0,0,0
2079,pabili pong iced tubig namdaemunmarket,0,0,0,0
2080,you are mamas everything anak life is beautiful because of you i love u 9thbirthday,0,0,0,0
2081,those eyes sinobatalagakamukhamo kopinoy,0,0,0,0
2082,namsantower,0,0,0,0
2083,the calm before the storm seoul myeongdong namdaemun,0,0,0,0
2084,pizza night,0,0,0,0
2085,anytime anywhere yakulteveryday,0,0,0,0
2086,no hes not a bitch,0,0,0,0
2087,enjoying the eulwangni,0,0,0,0
2088,eulwangnibeach,0,0,0,0
2089,slept for 10hrs now woke up it a headache and lethargic the only best part is in my dreams i was shopping kapengbarako,0,0,0,0
2090,koreas summer dish boiling hot bowl of ginseng chicken soup it is believed that eating the dish replenishes the body with nutrients that u sweat during the hottest days of summer as they say in korea fight fire with fire,0,0,0,0
2091,kailangan kitang hakbangan para makadaan samantalang ikaw pahiga higa at nagpapacute lang ok lang talagang cute ka naman,0,0,0,0
2092,that face every time shes served spicy rice cake and fish cake tteokpokki odeng comfortfood,0,0,0,0
2093,our breakfaststaple,0,0,0,0
2094,magpapaka tatay at nanay muna heading to where are aquarium,0,0,0,0
2095,hanriver banpobridge,0,0,0,0
2096,finally mama gave in to her wish its always so hard to say no to this girl whyohwhy slimeaddiction,0,0,0,0
2097,how to handle a clingy doggy sepanx clingydoggy minipoodle,0,0,0,0
2098,anseong koreanbeef tgif,0,0,0,0
2099,why you now come chilly weather summer was mean autumn butinalangsabadobukas anseong downtown,0,0,0,0
2100,back to school again a little treat for this kid byesummerbreak,0,0,0,0
2102,vien dalaginding,0,0,0,0
2103,creamy mushroom chicken and tofu broccoli in peanut sauce as always thanks google homecooking,0,0,0,0
2105,on a very long weekend chuseok twinning minipoodle,0,0,0,0
2106,stuck in traffic hello fullmoon chuseok ganghwa,0,0,0,0
2107,missing hometown isabelafeels gangwha,0,0,0,0
2108,smells so familiarganghwa autumn,0,0,0,0
2109,this happens every time mama vien hulaan mo ulam vien siniganggggg dugongpinoy sinigang ultimatefavorite,0,0,0,0
2111,likeaboss,0,0,0,0
2112,shh,0,0,0,0
2113,watch til the end and hear her say wag kang tumawa like a boss loko lokong bata gotitfromhermama,0,0,0,0
2114,first time to cook beefcaldereta yes with piniritong tokwa cutting on meat these days bec you know signofaging,0,0,0,0
2115,unang kagat laman lahat pure goodness shakeshackkr,0,0,0,0
2116,huy kain na vien ay popoi pala,0,0,0,0
2117,gardenofthemorningcalm,0,0,0,0
2118,color of the month gardenofthemorningcalm,0,0,0,0
2119,thegardenofmorningcalm,0,0,0,0
2120,thegardenofmorningcalm,0,0,0,0
2121,thegardenofmorningcalm,0,0,0,0
2122,shoe selfie thegardenofmorningcalm,0,0,0,0
2123,kumikimchew thegardenofmorningcalm,0,0,0,0
2125,favorite pose sandal sa puno thegardenofmorningcalm,0,0,0,0
2126,happy birthday auntie vi stay awesome wakanda universe is proud of you we appreciate and love you very much yummyface,0,0,0,0
2127,starfield,0,0,0,0
2128,lego village starfield,0,0,0,0
2129,todays breakfast lunch and dinner all in one meal indianfood comfortfood manokamana,0,0,0,0
2130,my favorite date,0,0,0,0
2131,oh my sweet oreo so pogi minipoodle blackbeauty autumn,0,0,0,0
2132,tbt miss those california sunsets,0,1,1,0
2133,loving the o1v chrono green nato combo,0,1,1,0
2134,had to stop mid run to snap a pic of the new northwestern mutual tower they did a really nice job on the design and construction,0,1,1,0
2135,random pic from my building of the railroad bridge over the river mke,0,1,1,0
2136,i promise i wasnt trying to make this a ad just enjoying my morning cup in the balcony last sunday water st bridge is open again,0,1,1,0
2137,cuz who doesnt love this view stumbling home on a friday night mke,0,1,1,0
2138,steinhart ocean one vintage chronograph on a grey nato today wornandwound,0,1,1,0
2139,tbt that time i went to maui with my mom,0,1,1,0
2140,random lamp post in spring,0,1,1,0
2141,tbt that one time i went to hurricane and st george ut with right after i got my carbine,0,1,1,0
2142,tbt had so many fun memories riding my old blur in the oc you know its a throwback when you still have an fd,0,1,1,0
2143,return of the faithful running partner cal,0,1,1,0
2144,sad lonely lion remind you of anyone,0,1,1,0
2145,apparently someone thought this was a good use of their 400000 personally id have had the carera behind it and pocketed the 300k rollsroyce,0,1,1,0
2146,cuz who doesnt love this avacadotoast business spinach mushrooms tomato red pepper basil moz cheddar,0,1,1,0
2147,tbt havent been on a tngr in years so this seems appropriate,0,1,1,0
2148,sunrise and the flag reminder that freedom isnt free and that its a privilege to live in this great country,0,1,1,0
2149,im sure theres a great reason this van is at the bottom of the hill im also sure it involves alcohol and lots of it,0,1,1,0
2150,cant sleep might as well run another 6 miles in the books sunrise lakemichigan mke,0,1,1,0
2151,tbt cant believe its been like 7 years since ive been back to sjt still one of my favorite rides really miss the oc,0,1,1,0
2152,in case you cant wait for the fourth heres a pic from the summerfest opening show,0,1,1,0
2153,one more from last nights summerfest fireworks show,0,1,1,0
2154,great 4th weekend ride,0,1,1,0
2155,splurged a little bit for pretty great seats at the pabsttheater for,0,1,1,0
2156,couple of pics from playing at the pabsttheater with guest also the beautiful chandelier such a great venue and great show early birthday treat,0,1,1,0
2157,you think id be better at bball with all the time i spent out on the front driveway been thinking about taking it down the fiberglass is all chipped and the height is too low but all those childhood memories,0,1,1,0
2158,some pics from my afternoon ride amongst the redwoods in ecdm,0,1,1,0
2159,beautiful day for wheel building,0,1,1,0
2160,last night of call for this block lets see how this cokezero replacement tastes,0,1,1,0
2161,seen this bmw i8 around the third ward pretty much weekly,0,1,1,0
2162,nephrologist with a sense of humor,0,1,1,0
2163,perfect night for purpledooricecream although this was more than i was expecting,0,1,1,0
2164,usually i dont stop midrun except if im going to get run over by a car but just had to for the absolutely gorgeous alfaromeo4c,0,1,1,0
2165,this sexy beast doesnt make the awful new carpet in my building look any better only one ride but the fox 34 is ridiculously good carbine,0,1,1,0
2166,ugh the fallcolors are starting to show already means snow and 20 is around the corner,0,1,1,0
2167,cuz ballers need to use the drive thru too maybach,0,1,1,0
2168,possibly the cutest dog ever,0,1,1,0
2169,25 years and im still not sick of this view,0,1,1,0
2170,fall is here again fallcolors,0,1,1,0
2171,fallcolors happen even in cali,0,1,1,0
2172,i8 in matte black sharp,0,1,1,0
2173,water in the creek behind murdock park feels just like when i was a kid,0,1,1,0
2174,the bmwi8 is like the official hipster rich guy car of the 3rd ward,0,1,1,0
2175,never fails to amaze me how many nice cars i see running around downtown mke havent seen an audir8 in a while,0,1,1,0
2176,frozen mke,0,1,1,0
2177,some more leftovers from rsna,0,1,1,0
2178,getting ready to board my unitedairlines flight to sfo cant wait to be back home,0,1,1,0
2179,home grown guava perfect for winter in cali thanks mom,0,1,1,0
2180,another epic ride at demoish in the books great riding with people for once,0,1,1,0
2181,taken at the same time in late afternoon at the top of skeggs lots of things i miss about living herelike mid 60s in late december and great riding,0,1,1,0
2182,gorgeous views in saratoga,0,1,1,0
2183,moon over murdoch,0,1,1,0
2184,just after dawn from the parking structure at work,0,1,1,0
2185,just another snow filled drive home,0,1,1,0
2186,all wheel drive everyday super car might as well make use of it 911turbo,0,1,1,0
2187,not sure why this was in my drafts months old but dreaming of warmer weather right about now,0,1,1,0
2188,much better looking at it from inside than out,0,1,1,0
2189,many glorious sunsets from the work out room over the years gonna miss this when i move in a couple of months mke,0,1,1,0
2190,tbt to last weekend amazing set,0,1,1,0
2191,nice winter afternoon in mke,0,1,1,0
2192,one more from sunday nofilter mke,0,1,1,0
2193,that hybrid sticker is good for at least 5hp and 3 global warming,0,1,1,0
2194,couple of blossom shots from the front yard spring,0,1,1,0
2195,bananaslug in stealthmode cant even see the little guy in the bigger picture,0,1,1,0
2196,fograin over the santa cruz mountains demo,0,1,1,0
2197,think someone played to much callofduty back in the daynot sure urbancamo would have been my paint choice on a 100k teslamodelx,0,1,1,0
2198,under construction,0,1,1,0
2199,good morning san francisco,0,1,1,0
2200,look up,0,1,1,0
2201,being a fake tourist cablecar,0,1,1,0
2202,the old hood is maddening the cost of living and traffic have made it undesirable to live but its so beautiful my childhood is defined by memories of playing in this creek,0,1,1,0
2203,waiting to takeoff at lax on southwest,0,1,1,0
2204,the 2nd gen porsche panamera is much better looking than the 1st,0,1,1,0
2205,icicles,0,1,1,0
2206,docks are out on the river its almost spring,0,1,1,0
2207,what the heck april 16th someone find me a neuroradiologist gig in the southwest,0,1,1,0
2208,its magic well physics actually,0,1,1,0
2209,dusk in mke,0,1,1,0
2210,emergency jamison at the third divide,0,1,1,0
2211,such a classic design even 25 years on amazing the kind of cars stashed in my old hood rx7fd,0,1,1,0
2212,farewell mke,0,1,1,0
2213,sometimes its the little things like taking a stroll with the moms on a perfect day last weekend,0,1,1,0
2214,still not comfortable riding wooden features but at least the view is nice,0,1,1,0
2215,cant wait should be another great show,0,1,1,0
2216,bit on the chilly side for august but nice ambience,0,1,1,0
2217,worth the traffic,0,1,1,0
2218,lol that pic,0,1,1,0
2219,the old hood is pretty awesome except for all the people traffic and cost of living,0,1,1,0
2220,great day out at uc almost good enough to get me to move back also best tank art ive seen in a while,0,1,1,0
2221,sighthe view from the top of demo is always breathtaking till next time bay area,0,1,1,0
2222,beautiful sunset tonight,0,1,1,0
2223,poop colored no 2 hopefully will be as awesome as my first nowillpower newbike tallboy thanks,0,1,1,0
2224,me after 3 weeks off the bike and 2 weeks without regular gym time,0,1,1,0
2225,rainy day fountain make a wish,0,1,1,0
2226,slightly chilly fall riding day,0,1,1,0
2227,good morning madison,0,1,1,0
2228,nofilter flowers in the front yard,0,1,1,0
2229,flowers in the old hood,0,1,1,0
2230,fall afternoon in the desert,0,1,1,0
2231,first unintentional night right of the year,0,1,1,0
2232,right before i had to find my emergency light,0,1,1,0
2233,so i bought a new toy,0,1,1,0
2234,santacruzbikes tallboy,0,1,1,0
2235,social distancing 20 minutes from my house,0,1,1,0
2236,good morning,0,1,1,0
2237,on cleod 9,0,1,1,0
2238,isolation not desolation,0,1,1,0
2239,flying saucers in the desert,0,1,1,0
2240,exposure,0,1,1,0
2241,apparently this is where you connect the dots,0,1,1,0
2242,these desert skies are something else,0,1,1,0
2243,magic hour,0,1,1,0
2244,trail gnomes have been busy during the lockdown doesnt seem sketch at all not sure i want to ride a ladder after my last fiasco tho,0,1,1,0
2245,im still jennyfromtheblock,0,1,1,0
2246,this is your cone now this is your cone on vegas sun any questions nofilter trafficcone,0,1,1,0
2247,day off desert cross country ride before its oppressively hot again tallboy,0,1,1,0
2248,my neighborhood park is patriotic even with all its flaws proud to be a citizen of the greatest nation in the history of history happy 4th,0,1,1,0
2249,moab is a magical place archesnationalpark,0,1,1,0
2250,double arch im such a nerd i could only think of double aortic arch archesnationalpark,0,1,1,0
2251,rather be riding take me back moab is magical,0,1,1,0
2252,new bike day cleanest its ever going to be midlifecrisis or attendinglife either way bronson oh yea who could forget supramk5,0,1,1,0
2253,the desert can be brutal and beautiful and the same time,0,1,1,0
2254,getting this biked dialed bronson cc that limited edition fox 36 root beer matches the brown accents nicely,0,1,1,0
2255,wasnt this the name of an stp song new single black at the trail head 3 miles from my house steep loose and rocky,0,1,1,0
2256,doin that thang,0,0,0,0
2257,post gigus,0,0,0,0
2258,psyched letsdothis,0,0,0,0
2259,forecastle,0,0,0,0
2260,kite flying,0,0,0,0
2261,morning,0,0,0,0
2262,the breaks music room,0,0,0,0
2263,420festival jrad,0,0,0,0
2264,curveball phish summerterr cant wait,0,0,0,0
2265,rowdy atlunited,0,0,0,0
2266,new sticker for summerterr phish yem contact,0,0,0,0
2267,buckle up rockin and rollin down at the family dog tonight woo,0,0,0,0
2268,this tent is about to blast off curveball dryrun phish,0,0,0,0
2269,lets do this phish curveball summerterr countdowntocurveball,0,0,0,0
2270,villagevanguard hittinacurveball,0,0,0,0
2271,kurt rosenwinkel quartet been waiting for years to hear him,0,0,0,0
2272,plan accordingly,0,0,0,0
2273,wouldnt it be great if this still worked,0,0,0,0
2274,its all happening birddogjubilee birddogjubileemusic,0,0,0,0
2275,had a blast sharing the stage with good luck on the rest of the tour thanks for the new shirt,0,0,0,0
2276,jojomayer nerve wtf,0,0,0,0
2277,buzzedliteyear open for business,0,0,0,0
2278,our guest for the weekend panda pandamonium bestunderbite,0,0,0,0
2279,tonights the night come on down bittersweet next to last gig in the atl,0,0,0,0
2280,fall tour rig ayotte ayottedrums,0,0,0,0
2281,looking forward to this weekend should be a super fun night in the atl,0,0,0,0
2282,takin the bus to the jazz jam,0,0,0,0
2283,kaizen killed it tonight,0,0,0,0
2284,oli doing some light reading at the jazzjam,0,0,0,0
2285,deerhoof greyeagle so good,0,0,0,0
2286,hittintheshed avldrummer,0,0,0,0
2287,great night with kaizen neighborhoodjam,0,0,0,0
2288,drumsanity tamboufou,0,0,0,0
2289,great to live and work in such a beautiful place avl sosweet,0,0,0,0
2290,funkjam avlfunkjam bennie b and r n b groovin,0,0,0,0
2291,not sure its possible to burn that many calories rockgig soldado,0,0,0,0
2292,happy mothers day fair youre my first bear,0,0,0,0
2293,great rally today with bernie in asheville avl feelthebern receipts,0,0,0,0
2294,chillin like pie fillin sierranevada saturdayinthepark,0,0,0,0
2295,dog,0,0,0,0
2296,let the games begin avlmeetsath phish terr,0,0,0,0
2297,mpp cariniopener thankful,0,0,0,0
2298,new arm mountaintempletattoo phaseone dots thanks cant imagine a better start,0,0,0,0
2299,6thanniversary hiwirebrewing circus,0,0,0,0
2300,about to take off for co its all happening mymorningjacket redrocks blastoff fuelup,0,0,0,0
2301,they didnt sound like a band that plays 4 shows a year mymorningjacket redrocksamphitheater,0,0,0,0
2302,jgbcb salvagestation,0,0,0,0
2303,new poster thanks and,0,0,0,0
2304,hoots jay hoots,0,0,0,0
2305,jamitondown rnb jam,0,0,0,0
2306,gig number four this week 4 different towns two states drumtour chameleon lucky,0,0,0,0
2307,daydreaming of long ago porch days where we all heard tyler play for us and for a moment all was right with the world,0,0,0,0
2308,great show tonight tyler and his band sounded awesome catch when they come through your town you wont regret it,0,0,0,0
2309,headed to wildwoodrevival almostthere,0,0,0,0
2310,jimmyherring orangepeel meltyerface,0,0,0,0
2311,gotta grab that fresh vinyl recordstoreday storyoftheghost daddyoliday,0,0,0,0
2312,night two bdj winter terr jammiejam xmasshow,0,0,0,0
2313,too soon,0,0,0,0
2314,new hazy from dreamscometrue ashevegas beercity,0,0,0,0
2315,this dog is crashed,0,0,0,0
2316,blacklivesmatter essential,0,0,0,0
2317,beanut,0,0,0,0
2318,birthday flowers,0,0,0,0
2319,i,0,0,0,0
2320,much needs hang time with extended fam and fire,0,0,0,0
2321,still the best drums ayotte,0,0,0,0
2322,something blue newdrums sonor cruiserblue,0,0,0,0
2323,killing me,0,0,0,0
2324,first gig out with these beauties so much fun taylorpiersontrio sonordrums,0,0,0,0
2325,ahhh linda d meu deus lacomplicidad,0,0,1,0
2326,o amor no tem limites nem entre rj x sp lacomplicidad rjsp,0,0,1,0
2327,mais um ciclo que se completa nesta mulher que eu amo a cada aninho que passa vc fica mais divertida mais linda mais especial a melhor coisa que aconteceu comigo foi ter casado com vc te amoooooooo quero passar todos os anos possveis da minha vida ao seu lado feliz niver amozin niver esposadoano,0,0,1,0
2328,japanese knife makers selling their wares at the tsukiji fish market,1,1,0,0
2329,west shinjuku heaven for analog camera enthusiasts,1,1,0,0
2330,man i miss tokyo,1,1,0,0
2331,loving those lines,1,1,0,0
2332,matanzas chile anamorphic beach,1,1,1,0
2333,esperando el subte prisma,1,1,1,0
2334,3,1,1,1,0
2335,prisma,1,1,1,0
2336,berlin octubre 2013,1,1,1,0
2337,reading the menu july 2016 anamorphic portrait family,1,1,1,0
2338,foggy chicago march 2012 chicago cityscape,1,1,1,0
2339,brother july 2016 family anamorphic,1,1,1,0
2340,asado friends barbecue,1,1,1,0
2341,tolosa portrait friends,1,1,1,0
2342,sine road,1,1,1,0
2343,alexanderplatz berlin oct 2013,1,1,1,0
2344,yves klein art decorativeart,1,1,1,0
2345,checking out some books family books,1,1,1,0
2346,paris may 2010 lavillette paris music,1,1,1,0
2347,fall rain hateit,1,1,1,0
2348,babasonicos x martin bonetto babasonicos musicphotography,1,1,1,0
2349,family anamorphic,1,1,1,0
2350,palms sun anamorphic,1,1,1,0
2351,urban berlin,1,1,1,0
2353,mall ceilings 1,1,1,1,0
2354,vagancias,1,1,1,0
2355,vanishing toy,1,1,1,0
2356,mall ceilings 2,1,1,1,0
2357,mall ceilings 3,1,1,1,0
2358,invader paris 2010 invader paris urban art,1,1,1,0
2359,julianportrait friends beatcoin,1,1,1,0
2360,mall ceilings 4,1,1,1,0
2361,javier bellomo faca art exhibition contemporaryart faca,1,1,1,0
2362,fog gradient,1,1,1,0
2363,rosario 2016,1,1,1,0
2364,weird tree weird tree,1,1,1,0
2365,fall,1,1,1,0
2366,vidente natural,1,1,1,0
2368,baloons,1,1,1,0
2369,waiting subway prisma,1,1,1,0
2370,they didnt talk during the whole lunch prisma,1,1,1,0
2371,polizei berlin 2013 polizei,1,1,1,0
2372,wake up dude nap sleepy,1,1,1,0
2373,feliz cumple bonita te amo,1,1,1,0
2374,toughlife,1,1,1,0
2375,9 de julio subway prisma,1,1,1,0
2376,los ems en el cck,1,1,1,0
2377,streetart,1,1,1,0
2378,streetart,1,1,1,0
2379,5 o clock moon halfmoon,1,1,1,0
2380,hotel lightsarteartearte,1,1,1,0
2381,cool in the pool pooldayz,1,1,1,0
2382,calatrava spaceage,1,1,1,0
2383,pooldayz hotellife,1,1,1,0
2384,cristo redentor,1,1,1,0
2385,mac,1,1,1,0
2386,fun,1,1,1,0
2387,chicago may 2012 corn chitown architecture,1,1,1,0
2388,miss liberty new york 2012 nyc statueofliberty,1,1,1,0
2389,the good books,1,1,1,0
2390,buen dia,1,1,1,0
2391,la era de la informacion,1,1,1,0
2392,yum,1,1,1,0
2393,beware endorphines eurorack,1,1,1,0
2394,atacama chile geyser tatio,1,1,1,0
2395,downtown atacama chile,1,1,1,0
2396,chau zapallar chile,1,1,1,0
2397,fede arteartearte,1,1,1,0
2398,lasolasyelviento,1,1,1,0
2399,el vicio eurorack,1,1,1,0
2400,sonrian y saluden,1,1,1,0
2401,trabajamosynosdivertimos,1,1,1,0
2403,6 aos 3,1,1,1,0
2404,feliz dia 3,1,1,1,0
2405,2cv,1,1,1,0
2406,connanmockasin,1,1,1,0
2408,patching eurorack,1,1,1,0
2409,bubbles,1,1,1,0
2410,me entusiasm con la referencia por fiba2019,1,1,1,0
2411,basquiat amsterdam,1,1,1,0
2412,rumbo a san sebastian,1,1,1,0
2413,peine del viento,1,1,1,0
2414,3,1,1,1,0
2415,churros,1,1,1,0
2416,guggenheim,1,1,1,0
2417,otoo,1,1,1,0
2418,subte,1,1,1,0
2419,el gran raulo feliz dia,1,1,1,0
2420,eurorack sunday evening state,1,1,1,0
2421,erlichenmalba,1,1,1,0
2422,eurorack furthrrrrgenerator assimil8or circadianrhythms rossumelectromusic,1,1,1,0
2423,general jay dee,1,1,1,0
2424,7 aos del mas grande feliz cumple maestro 3,1,1,1,0
2425,first patch with arpitecht feat rossum trident eurorack modularsynth rossumelectromusic wmddevices arpeggios,1,1,1,0
2426,chillin eurorack modularsynth electronicmusic jamuary2020,1,1,1,0
2427,concn,1,1,1,0
2428,hola que tal ph,1,1,1,0
2429,chau patagonia,1,1,1,0
2430,anish kapoor,1,1,1,0
2431,quarantine jam 1 eurorack modularsynth sunset,1,1,1,0
2432,tbt 1981,1,1,1,0
2433,quarantine jam 2 eurorack modularsynth,1,1,1,0
2434,ultimo dia en la hermosa fueron 5 aos inolvidables belatrixmoments,1,1,1,0
2435,feliz dia raulo el magnanimo,1,1,1,0
2436,quarantine jam 3 eurorack eurocrack modularsynth almbusycircuits,1,1,1,0
2437,quarantine jam 4 eurorack videosynth modularsynth lumen instruo endorphines almbusycircuits,1,1,1,0
2438,feliz dia bonito,1,1,1,0
2439,quarantine jam 5 eurorack drone modularsynth,1,1,1,0
2440,3 ph,1,1,1,0
2441,exploring xaocdevices odessa eurorack,1,1,1,0
2442,preocupacion por el viento,1,1,1,0
2443,felix y fran,1,1,1,0
2444,eurorack modularsynth instruo endorphines ssf,1,1,1,0
2445,my little swimmer all ready to go,1,1,0,1
2446,post swimming pasta and a little craziness,1,1,0,1
2447,collecting conkers on the way home or as foo calls them ponkers,1,1,0,1
2448,this guy he has the greatest smile,1,1,0,1
2449,finas new night light,1,1,0,1
2450,a little before and after of the great sunset on my way home this evening,1,1,0,1
2451,someone has been a tired grumpy pants for the last hour turns out he just wanted mummys dragon,1,1,0,1
2452,its as big as his head,1,1,0,1
2453,well it was as big as his head,1,1,0,1
2454,and now hes looking for birdies in the trafford centre,1,1,0,1
2455,peek a boo,1,1,0,1
2456,someone was a good girl at her swimming lesson and got a treat,1,1,0,1
2457,today we had second breakfast he loved it and surprisingly ate it all also turns out hes really good at putting jam on toast,1,1,0,1
2458,just played a game of where on earth has fina gone oh there she is,1,1,0,1
2459,i dont think either of them want to go out this morning,1,1,0,1
2460,really loves her new umbrella,1,1,0,1
2461,having a pose while she waits for her swimming lesson,1,1,0,1
2462,fi made pumpkin pies yesterday today she wants to take some for her teacher teacherspet pumpkinpie,1,1,0,1
2463,im batman,1,1,0,1
2464,fall,1,1,0,1
2465,now finas batgirl,1,1,0,1
2466,she always thinks the box is a crown and insists on wearing it,1,1,0,1
2467,apple bobbing and sassy elsa in aldi with buzz lightyear in the background,1,1,0,1
2468,bike rides around dunham massey,1,1,0,1
2469,homework,1,1,0,1
2470,kids are happy because ive apparently bought them pirate ships,1,1,0,1
2471,waiting for the fireworks to start,1,1,0,1
2472,fireworks,1,1,0,1
2473,even more fireworks,1,1,0,1
2474,ikea breakfast is always a good idea,1,1,0,1
2475,went to blackpool and these two found the best part donuts,1,1,0,1
2476,topped the night off with hot chocolate,1,1,0,1
2478,i dont know what to tell him,1,1,0,1
2479,a little bit a craziness before school,1,1,0,1
2480,all the fun,1,1,0,1
2481,ive decided to revisit some of my older photos and reedit them using styles that ive developed over the last few years the first one is of fi just after we had to shave her hair off,1,1,0,1
2482,reindeer cake,1,1,0,1
2483,hes trying to work out how to eat a piece of curly wirly,1,1,0,1
2484,playing with our new train,1,1,0,1
2485,coming soon,1,1,0,1
2486,she looks so chill and relaxed its a shame shes pretending,1,1,0,1
2487,toby has just informed me that hes put the lights on the tree,1,1,0,1
2488,our fabulous little boy,1,1,0,1
2489,tobys on annies shoulders and hes steering her by her ears he keeps juggling them and saying goooooo,1,1,0,1
