,caption,I-E,S-N,T-F,J-P
2574,ive been sick for almost two years now i had ect hospitalized for several times paralyzed and bedridden for 4 months and now im doing better it was a painful journey im trying to look at the bright side hey i was morbidly obese and now im just obese i am thankful for that alhamdulillah blessed journey mentalillness paralyzed obese,0,1,0,1
2575,hey there ladies im buff af here is my muscle hottie hunk muscle,0,1,0,1
2576,i love these people to death my mum aunties uncle and me love family,0,1,0,1
2577,ohana familygathering family,0,1,0,1
2578,prince harith and princess aqeela fake smile niece nephew,0,1,0,1
2579,krispy chicken with salad yummy foodporn,0,1,0,1
2580,at psychiatry clinic psychiatry schizoaffective,0,1,0,1
2581,harith showed me how to get abs nephew absworkout,0,1,0,1
2582,cant wait for this cutie psyduck detectivepikachu,0,1,0,1
2583,its my 1000th post yippeeee 1000thpost,0,1,0,1
2584,just watched christopher robin and it remind me of presick azizi the pooh winniethepooh,0,1,0,1
2585,the sexy dr harith is in the house woot woot tbt nephew,0,1,0,1
2586,the chest pain is back svt,0,1,0,1
2587,obnoxious kids haha niece nephew,0,1,0,1
2588,once upon a time msc computational science msc tbt,0,1,0,1
2589,babys day out with my babies love niece nephew,0,1,0,1
2590,pssyyyyduck psyduck pokemon happymealtoys,0,1,0,1
2591,im enjoying my hypomania its so much fun hypomania schizoaffective bipolar tigger,0,1,0,1
2592,soft kitty warm kitty little ball of fur niece,0,1,0,1
2593,yummy foodporn nandos,0,1,0,1
2594,my bodyguard and i ilovemymom,0,1,0,1
2595,his serious face playing game as always nephew,0,1,0,1
2596,happy brother and sister niece nephew love,0,1,0,1
2597,were happy telokmelano love,0,1,0,1
2598,i miss this face aqeela when she was few months old love nephew cutiepie,0,1,0,1
2599,personal math tutor at kuching sarawak area tutor math mathtutor kuching,0,1,0,1
2600,argh,0,1,0,1
2601,ready for pengilan niece love,0,1,0,1
2602,aqeela all grown up love niece,0,1,0,1
2603,finally woot woot sushi foodporn,0,1,0,1
2604,mentalillness schizoaffective schizophrenia bipolar,0,1,0,1
2605,mentalillness bipolar depression manic schizophrenia schizoaffective,0,1,0,1
2606,me and my helpers,0,1,0,1
2607,my fathers birthday cake hes 61 now happybirthdayfather cake sweet61,0,1,0,1
2608,farewell 2018 it was fun,0,1,0,1
2609,korean food craving satisfied happy new year guys kimbapkuching koreanfood kimbap,0,1,0,1
2610,signature chocolate cheese yummy regiustea weirddrinks,0,1,0,1
2611,back to school niece nephew love,0,1,0,1
2612,i wish im this skinny hahaha niece nephew love,0,1,0,1
2613,i miss you how could you left me here all alone do you know how painful it is to be here with you dont exist im in so much pain grief,0,1,0,1
2614,this elevators ads sometimes give me the creep especially when its dark phdlife,0,1,0,1
2615,i love this view im touched phdlife schizoaffective,0,1,0,1
2616,my pretty princess aqeela niece love,0,1,0,1
2617,my most famous research paper i feel so awesome bragging imawesome,0,1,0,1
2618,couldnt agree more lol schizoaffective schizophrenia bipolar depression mania,0,1,0,1
2619,yeay were here early woot woot high five endocrine diabetesinsipidus,0,1,0,1
2620,i almost cried when i read this i know the pain i feel the pain depression,0,1,0,1
2621,im terrified and stressed out phdlife canidothis,0,1,0,1
2622,i love food foodporn,0,1,0,1
2623,one of my fav dish when chinese new year are around yee sang foodporn,0,1,0,1
2624,subways steak cheese salad yummy foodporn ilovefood,0,1,0,1
2625,dinner is served enjoy foodporn schizoaffective bipolar diabetesinsipidus,0,1,0,1
2626,the joy of being disabled i get to drive this badass car hahaha,0,1,0,1
2627,tigger or eeyore bipolar schizoaffective depression mania,0,1,0,1
2628,smile guys niece nephew love,0,1,0,1
2629,yeay my first drive in 2 years im so excited fyi i stopped driving after i had terrible hallucinations postect who said that ect help with mental illness and now im kicking ect in the butt postect schizoaffective happy,0,1,0,1
2630,too lazy to go to classes theres always the online lectures haha phdlife,0,1,0,1
2631,princess aqeela and her korean brother love niece nephew,0,1,0,1
2632,depression,0,1,0,1
2633,depression bipolar schizoaffective life suicide,0,1,0,1
2634,what depression really is its more than sadness depression schizoaffective bipolar,0,1,0,1
2635,rofl schizophrenia schizoaffective,0,1,0,1
2636,pose after math tutor niece nephew,0,1,0,1
2637,i miss her when she was this little niece tb love,0,1,0,1
2638,once upon a time few months ago actually diabetesinsipidus schizoaffective bipolar paralyzed disabled,0,1,0,1
2639,i know its a wonderful world but i cant feel it right i know im doing well i just want to cry now depression mentalhell life bipolar schizoaffective,0,1,0,1
2640,rofl true heattransfer fluiddynamics phdlife,0,1,0,1
2641,the only scar that i have from my selfharm episode not too visible i must say all scars are gone im not sure im happy about it selfharm depression bipolar schizoaffective,0,1,0,1
2642,my new ig profile so basically that is the title of my phd research sound simple and yet complicated hypomanic bipolar phdlife handsomeness mixedepisode,0,1,0,1
2643,oooo yeay woot woot ok see you kimsconvenience appa,0,1,0,1
2644,nene chickens freaking hot combo loving it should be named fcking hot instead lol nenechicken koreanfriedchicken,0,1,0,1
2645,9 years ago coincidentally im wearing the same tshirt now lol tb fat chubby,0,1,0,1
2646,befrienders suicideprevention,0,1,0,1
2647,muscleman hes a hunk nephew love,0,1,0,1
2648,the agony depression bipolar schizoaffective schizophrenia mentalillness,0,1,0,1
2649,my skinny obnoxious angel nephew love,0,1,0,1
2650,little miss plaza 2018 pageant lol,0,1,0,1
2651,acetronaut solitaire idontplaypubg,0,1,0,1
2652,email from my phds supervisor im touched phdlife schizoaffective bipolar depression schizophrenia,0,1,0,1
2653,helping someone to gather some participant anyone interested schizophrenia research psychology,0,1,0,1
2654,there should be a support group for this haha phdlife phd,0,1,0,1
2655,mutton briyani drool foodporn,0,1,0,1
2656,hariths birthday eve pizza his favorite beef pepperoni pizza birthdayeve foodporn,0,1,0,1
2657,soon to be 8 years old boy ops man nephew birthdayboy,0,1,0,1
2658,happy birthday harith birthdayboy nephew love,0,1,0,1
2659,he wanted a ps4 for his birthday so i decided to give him a ps4 birthday cake instead lol pinjam gambar ktk k hehe birthdaycake ps4,0,1,0,1
2660,syed harith zaqwan hes 8 now love nephew,0,1,0,1
2661,depression bipolar,0,1,0,1
2662,their kindergartens graduation photo so cute niece nephew love,0,1,0,1
2663,omg thats on netflix wth lol okseeyou,0,1,0,1
2664,a quote that my psychotherapist shared to me during my recent session it hurts badly grief therapy depression,0,1,0,1
2665,im pissed go f yourself stigma mentalillness holypeopleknowseverything,0,1,0,1
2666,miss this chicky baby shes almost 10 now niece tb love,0,1,0,1
2667,he said this is his bedtime story and its 415pm nephew bedtimestory,0,1,0,1
2668,princess aqeela niece love,0,1,0,1
2669,miss doing this ill be doing this again soon i hope phd math awesomeness,0,1,0,1
2670,sushi oooo yeah sushi foodporn imrich,0,1,0,1
2671,aqeela love niece,0,1,0,1
2672,its finally here all the way from us yippie hurrycane,0,1,0,1
2673,yummy dont remember the name something nutella baked something but the taste is unforgettable lol foodporn,0,1,0,1
2674,my love love niece nephew,0,1,0,1
2675,right a photo from 3 years ago left a photo when i just arrived home from a month stay at a hospital due to legs paralysis taken at the end of august 2018 40kg difference tb paralyzed diabetesinsipidus hypogonadism schizoaffective bipolar depression,0,1,0,1
2676,my new book aka investment thanks book heattransfer phdlife,0,1,0,1
2677,im back on track baby ooo yeay phdlife schizoaffective,0,1,0,1
2678,shopping love niece nephew,0,1,0,1
2679,aqeelas corner got drivethru some more you got one meh hahaha,0,1,0,1
2680,befrienders helpline dont be afraid and ashamed to reach out for help life is precious befrienders suicideprevention mentalhealthawareness,0,1,0,1
2681,waiting for my mom doing her treatment im revising on blasius solution for boundary layer problem phdlife boundarylayer heattransfer,0,1,0,1
2682,i hope you do love mentalhealth loveyourself,0,1,0,1
2683,you are worth it you is smart you is kind you is important mentalhealthawareness depression,0,1,0,1
2684,book shopping with minions bigbadwolf,0,1,0,1
2685,only managed to grab these 3 books im broke bigbadwolf ilovebooks,0,1,0,1
2686,yummy im full nomsonstreet ilovenoms,0,1,0,1
2687,frog as dessert lol foodporn,0,1,0,1
2688,the finale milkshake tomorrow fasting for a year milkshake imfat obesityathisbest,0,1,0,1
2689,i need to talk with you again why did you go away all our time together still feels like yesterday i never thought id see a single day without you the things we take for granted we can sometimes lose and if i promise not to feel this pain will i see you again will i see you again cause time will pass me by maybe ill never learn to smile but i know ill make it through if you wait for me and all the tears i cry no matter how i try theyll never bring you home to me wont you wait for me in heaven love missingyou loveofmylife,0,1,0,1
2690,some throwback when i received my msc in computational science tb msc unimas,0,1,0,1
2691,something for my late grandparents grandaunts and cousin may the rest in peace amin perigiwakaf imissthemsomuch,0,1,0,1
2692,mentalhealth schizoaffective bipolar depression depressionfree godisgreat,0,1,0,1
2693,say no to ect ect electroconvulsivetherapy,0,1,0,1
2694,mothers day few years ago love my mom so much tb lovemymom,0,1,0,1
2695,ustazah aqeela niece love,0,1,0,1
2696,her dream was to go to paris gambar pun cukup la deng haha niece,0,1,0,1
2697,dont know this is legit or not but it got me excited lol phdlife research,0,1,0,1
2698,we love some egg bunny niece nephew love,0,1,0,1
2699,i miss aqeela when she was this big just adorable tb niece love,0,1,0,1
2700,blackpinks new member niece love,0,1,0,1
2701,oooooo yeay dubuyo foodporn,0,1,0,1
2702,mental illness doesnt define who we are schizoaffective bipolar depression mentalhealthawareness,0,1,0,1
2703,say cheeessssee nephew love,0,1,0,1
2704,my princess is ready for eid eidmubarak niece,0,1,0,1
2705,now hes ready too eidmubarak nephew,0,1,0,1
2706,its eid eidmubarak nephew niece,0,1,0,1
2707,me and my uncle eidmubarak,0,1,0,1
2708,one day at a time mentalhealthawareness,0,1,0,1
2709,eid in style eidmubarak niece nephew,0,1,0,1
2710,naughty haziq eidmubarak nephew,0,1,0,1
2711,aqeela and kak baby niece love eidmubarak,0,1,0,1
2712,selamat gawai raya eidmubarak niece nephew,0,1,0,1
2713,hj luis and hjh punguts clan i love these people family eidmubarak,0,1,0,1
2714,with my friends close friends eidmubarak,0,1,0,1
2715,toys niece nephew,0,1,0,1
2716,catcity meow niece nephew,0,1,0,1
2717,in couple of months she will turn 10 all grown up i love her so much even tough she isnt mine love you aqeela niece love,0,1,0,1
2718,no caption birthday niece nephew,0,1,0,1
2719,my photo when i was admitted to a hospital last year due to leg paralysis severe depression and psychiatric drugs overdose 4thofjuly birthday sick tbt postect,0,1,0,1
2720,salted eggs crab yummy craving satisfied foodporn,0,1,0,1
2721,adaylate birthday cake aqeela said this cake taste like a pizza birthdaycake,0,1,0,1
2722,tbt aqeelas apology letter to me this was done for me when she was 4 or 5 years old her 10th birthday is coming soon how time flies,0,1,0,1
2723,gelato anyone love niece nephew,0,1,0,1
2724,my love niece nephew,0,1,0,1
2725,tb i love this photo aqeela and i first photo together love this monster so much love niece,0,1,0,1
2726,before annabelle comes home,0,1,0,1
2727,baby harith asleep awww miss this tb nephew love,0,1,0,1
2728,ooo harith nephew love,0,1,0,1
2729,mummy and me nephew sister love,0,1,0,1
2730,a year ago when i was hospitalized for a month due to leg paralysis it was hard i cant even sit down on my own paralysis diabetesinsipidus hypogonadism schizoaffective bipolar drugoverdose,0,1,0,1
2731,grilled sirloin steak foodporn,0,1,0,1
2732,harith being harith sexy pose nephew love,0,1,0,1
2733,its here essentialoils youngandliving,0,1,0,1
2734,harith my nephew my love nephew love,0,1,0,1
2735,hihi,0,1,0,1
2736,happy 10th birthday my sweet aqeela love you niece birthday,0,1,0,1
2737,bts in the dark btsbirthdaycake niecebirthday,0,1,0,1
2738,birthday dinner with grandma the birthday girl asked whether there will be surprise appearance by bts birthday niece,0,1,0,1
2739,aqeela tbt cutiepie niece,0,1,0,1
2740,when i was bedridden last year crippling with depression this fella comes to my room every time to cheer me up and take care of me kissed me on the cheek so i can get better soon i love him so much tbt nephew love,0,1,0,1
2741,world mental health day,0,1,0,1
2742,r u ok ruok suicideawareness worldsmentalhealthday,0,1,0,1
2743,bowling niece nephew,0,1,0,1
2744,sport day lol niece nephew,0,1,0,1
2745,4870 steps today my legs are killing me walking using a walking stick are hard walking dead,0,1,0,1
2746,shes ready for merdeka fashion competition shes so excited about this niece love,0,1,0,1
2747,birthday girl with her granddaughter mom birthday,0,1,0,1
2748,grilled lamb shoulder cheatday foodporn,0,1,0,1
2749,aqeelas art she loves unicorn niece,0,1,0,1
2750,depression nostigma mentalillnessawareness,0,1,0,1
2751,low class model birthdaydinner niece nephew,0,1,0,1
2752,psychiatry hospital creepy huh schizoaffective bipolar,0,1,0,1
2753,he said this is a handsome pose nephew love,0,1,0,1
2754,santa cruz daytrip,0,1,1,0
2755,oh hey vegas mktiki,0,1,1,0
2756,boat life,0,1,1,0
2757,new addition to wool st sebastian the agave sebastiana ihavethisthingwithmezcal longtermplanning,0,1,1,0
2758,celebratory fika,0,1,1,0
2759,commemorative photo for todays second trip to north beach,0,1,1,0
2760,scenic view success,0,1,1,0
2761,great eclipse view on the first clear sky exit on 280 southbound out of the city so many other people joined us eclipse2017,0,1,1,0
2762,happy birthday lets explore chicago,0,1,1,0
2763,boats,0,1,1,0
2764,tikiween mktiki halloween xpro2 xf16mm,0,1,1,0
2765,took a while to get to these but color factory so much fun xpro2 xf16mm colorfactory,0,1,1,0
2766,blue sky vibes reflktkrew iphonex,0,1,1,0
2767,meow,0,1,1,0
2768,oahu looking pretty,0,1,1,0
2769,great night out at,0,1,1,0
2770,soot sprites,0,1,1,0
2771,tiki tuesday with the latest addition to the mktiki family from xpro2,0,1,1,0
2772,two weeks ago on the road to hana tbt xpro2,0,1,1,0
2773,california,0,1,1,0
2774,palm springs doing what it does best,0,1,1,0
2775,painted door goals,0,1,1,0
2776,yes,0,1,1,0
2777,loving my wac birthday present thanks superunreal 17,0,1,1,0
2778,fourth or fifth time making sourdough now with fancy leaf patterns sourdough sourdoughbread,0,1,1,0
2779,still pleased every time i pull one of these from the oven 78 hydration 5 whole wheat flour weird weeknight schedule with an overnight bulk fermentation and overnight retarding still worked sourdough sourdoughbread naturallyleavened,0,1,1,0
2780,tartine country loaf sourdough sourdoughbread naturallyleavened breadgoals,0,1,1,0
2781,stay safe san francisco salesforce tower june 2019,0,1,1,0
2782,plant a victory garden our food is fighting a garden will make your rations go further,0,1,1,0
2783,tartine country loaf with 10 rye flour three ice cubes in the challengerbreadpan helped with a really fantastic crust sourdough sourdoughbread,0,1,1,0
2784,grateful for the most relaxing walk in the woods in the last four years,0,1,1,0
2785,a boy and his dog he will miss bella,1,1,0,1
2786,jump,1,1,0,1
2787,sunflower are almost ready so beautiful,1,1,0,1
2788,cape may beach hair down feet in the sand and happy,1,1,0,1
2789,here comes the reaper oh yeah,1,1,0,1
2790,jalapeo poppers,1,1,0,1
2791,got to spend the day on a hospital date with this guy saw the neurologist this time all is well an eeg to go along with his sleep study and some blood work ryan is such a good patient and awesome date chop perfectpatient amazingboy,1,1,0,1
2792,even through the stormgod is there,1,1,0,1
2793,scary clown invision2017,1,1,0,1
2794,book one in the falling foward series gracie jordan is the epitome of innocence when she meets reckless yet impossibly charming college sophomore noah foster rumor has it hes the worst kind of heartbreaker but as much as gracie tries to keep her distance she is inexplicably drawn to him noah puts aside his bad boy ways when he and gracie start dating and she feels on top of the world or at least on top of college life at ut knoxville when noahs true self surfaces fear and betrayal creeps into every corner of her existence what gracie thought was true love is now threatening to pull her under unless she can prove to be stronger than she ever thought possible and save her own life newadult romance coverreveal bookworm bookstagram bookwormsofinstagram bookwormlife booklover booklovers booklist booklove booknerds booknerdigans igbooks bookish bibliophile happilyeverafter bookbuzz emotionalabuse collegelife college love ebooks kindle nook utknoxville universityoftennessee,1,1,0,1
2795,fiery sunset,1,1,0,1
2796,fun with my little buddy for his appointment today all is well,1,1,0,1
2797,cappuccino,1,1,0,1
2798,only 400 calories wow,1,1,0,1
2799,the most precious 11 year old i know so goofy and serious and just totally fun so blessed to be his mom true to his name he is my sunbeam and brings light to my life daily,1,1,0,1
2800,this new health and wellness journey i am on sure tastes good,1,1,0,1
2801,love my workouts,1,1,0,1
2802,just me,1,1,0,1
2803,hot oatmeal frozen blueberries and almond butter yum,1,1,0,1
2804,my boy,1,1,0,1
2805,gorgeous day,1,1,0,1
2806,porcelain skin nofilter,1,1,0,1
2807,hospital lunch you can eat healthy practically anywhere its about committing to yourself to fuel your body right,1,1,0,1
2808,i cant put into thoughts how much i love this boy every day this beautiful child faces the world that must seem so loud and scary to him he must navigate it without being able to speak a single word he is reliant on others for his every need yet he still smiles he makes me think of my own mortality and face my own world and my own future he needs me i have to face down the choices i make every day that will effect his future he has made me realize that my health and wellness is of the most importance i cant be there for him if im not here for myself physical mental and spiritual health needed to be addressed i have found a system that is foolproof for getting healthy it will free you up physically and grant you room to feel better mentally and grow in your spirituality i dont know anyone that doesnt need a boost let me teach you how you deserve it dm me i can help,1,1,0,1
2809,me being brave join me at,1,1,0,1
2810,hes 11 and i am not a short order cook anymore,1,1,0,1
2811,the easter basket excitement ran deep,1,1,0,1
2812,in the past i would have gotten a dozen donuts and eaten at least one on the way home ok probably two i was a slave to the almighty sugar was my mouth watering as i stood in front of that donut case you betcha can i eat those and fit them into my healthy lifestyle yes maybe not as often as i used to but yum what i have learned is that those donuts dont make me feel good anymore they taste good at the time but that sluggish brain fog feeling creeps in the stomach bloating comes back i feel awful for me it isnt worth it the gorgeous fruits and vegetables and the beautiful meats that are in this market are what fuels my body and makes me feel good so many different combination and flavor variations to be made i can eat and feel clear minded and alive i can help you get free of the sugar monster and lead you to achieving the healthy lifestyle we all desire what are your obstacles to reaching this lifestyle message me and we can chat about your goals,1,1,0,1
2813,this is ryan he has autism or does autism have him he struggles he also triumphs over adversity every day he moves me in a way i never thought possible and grows my heart i think about his future and it makes me think about mine am i living my best life so that i can help him live his i wasnt but i am now who are you living for yourself a loved one are you living your best life eating mostly healthy i needed help there getting in your exercise i thought i was i can help you get back on track or on track if you havent ever been before i can help you not just eat right and exercise i can help you change the way you look at food and no exercise is really required unless you want to and you will get me as your coach and the support of others doing the same are you ready to start living your best life message me and i will help you,1,1,0,1
2814,this boy of mine is now a sixth grader he has experienced tremendous personal growth this year he continues to make us all giggly with his humor i am so proud of him for his kind heart he is becoming quite the amazing young man and i am so blessed to call him mine,1,1,0,1
2815,its been a bit since i posted an update on my progress in my quest for a healthier more fit life i show you the pictures because that is visual proof that i am getting healthier in regards to my weight the real change has been how i feel about myself i was down in the dumps i find myself with more energy i have a hairstyle again i found myself the other day putting on eyeshadow that may not be a big thing to some of you to me that is huge i have found myself again i can help you have scale and not scale victories too as ive learned to stay motivated and on it myself i have been bringing ladies along on this journey looking for more ladies to join my accountability groups and find your best you its totally possible i feel better than i have since my late 20s,1,1,0,1
2816,getting healthy and strong feels amazing weight loss is a bonus side effect,1,1,0,1
2817,hes not even in trouble and he picked the chair in the corner i just moved the chair to sweep i love raising ryan he surprises me every day with his choices and actions hes fascinating constantly defying doctors predictions for him guess what i didnt define limits for him based on a syndrome or a diagnosis i set no limits for his potential i love watching him show me who he is hes actually got the funniest sense of humor but for right now he picked the corner with his popcorn box,1,1,0,1
2818,this is 44,1,1,0,1
2819,yup again today,1,1,0,1
2820,this child my heart beats his name,1,1,0,1
2821,loving this pumpkin spice coffee from exactly what i needed it always is,1,1,0,1
2822,ryan could use some prayers today he is going in for oral surgery today requires sedation and is always scary with that follow along in my story for the happenings of the day if you want thanks,1,1,0,1
2823,11 years ago today i lost my dad that moment in time obviously changed my life i will never be the same i gained a new perspective that day i knew i never wanted to leave my kids as young as my dad did i know that i am predisposed to certain diseases from my parents i could have laid down and waited for the time to come when they got me too i certainly was grieving and depressed enough to stay stagnant i made the choice right then to outrun my genetics i have been most recently working on an ultimate portion fix master coach certification i know there are others that want to make the changes that i did and i want to help,1,1,0,1
2824,lets talk about why we want to make changea in your lives tough subject it can be ill go first in this picture is one of my whys for striving for a healthier life my kids are my world this guy here has a rare genetic syndrome autism and he doesnt talk his future is always my worry i wonder who will take care of him when i am old and cant physically do it scares me immensely in my marathon toward my finish line i will live the fittest and best life i can will i hit a wall and slide smashed to the ground sure with i have times where i am a super sprinter absolutely will i hit the finish line perfectly no way will i fight the entire race with consistency and intention you betcha whats your why think about it then get out there and put in the effort for your why,1,1,0,1
2825,keep going you may be someones superhero,1,1,0,1
2826,lets talk about migraine headaches for a minute do you get them i do they suck sometimes they really cramp my style keep me down when i want to be out running around delay my days many times i have had to power through them and get my kids to the doctor or to an important school meeting i cant skip these things planned months ahead groups gathered to love and assist my children in their learning and behavior many times headaches have gotten in the way of my ability to exercise doing cardio or lifting light weights with a migraine is puke worthy for me what i have found is that i can still manage to eat within my plan and still make good choices my gift to myself even when i feel crummy nobody is perfect most certainly not me and that is ok every day i give myself the best care i can the most important is that i take the opportunity to try how are you going to slide around your obstacles and care for yourself this weekend think about it take the chance you are worth it,1,1,0,1
2827,take care of yourself,1,1,0,1
2828,determination do you have it the dictionary says it is the firmness of purpose did you know that not having a plan can become your purpose not making a choice can become the choice you made not making decisions and letting someone else decide for you gives them control over your future you can decide you can make a choice you can create a plan for your life instead of eating the same junk you can choose a healthier choice you can choose to carve out a little time a day to exercise you can plan to have the stronger body that you want you can plan to improve your health i think the first change is looking within yourself start caring about yourself nourishing your body moving your muscles you will feel better smile more be stronger the other things going on around you will start to change you will see can you climb the mountain of self love are you determined,1,1,0,1
2829,seize the day how many of you are actually taking every chance you have to live your best life how many of you think to yourself that there is always tomorrow that you will do it later tomorrow isnt promised or guaranteed your time is now,1,1,0,1
2830,what people think of you is really not your business dont worry about what everyone else says you do you and you will find your tribe,1,1,0,1
2831,today this dream boy turns 15 so incredibly proud of this young man for fighting his whole life to get to this point nothing has come easy to him everything has been a huge struggle but greatly celebrated his life has been an uphill battle and he has joyously conquered it with the love of so many around him i have been so blessed in never raising him without support and love from all those who have surrounded him with strength and care he speaks not a single word yet is my hero happy birthday to my first born son you are incredible my boy mommy loves you,1,1,0,1
2832,this boy i truly cant believe god has given me the gift of being this young mans mom i know its fathers day today i am thinking of my dad my dad was blessed with three daughters my dad loved having little girls loved us girls deeply i also know that he would love having a grandson like my boy doing more boy stuff would have been right up his alley mountain biking and knife sharpening out doorsing and wood carving they would have have had a blast my dad passed away suddenly when finley was 15 months oh how i wish he was still here to feel the love of this beautiful child i wish he was here to share the love in his heart with my three beautiful babies i am so blessed to have had him every day that i did i strive every day to be as loving and giving as he was i miss you dad happy fathers day in heaven,1,1,0,1
2833,this boy,1,1,0,1
2834,look whos back drop the drums here it comes only got one minute to bounce and every second counts i made a commitment today to get out of my own way and stop believing my own excuses im going to get real im going to love myself and speak to myself kindly im not going to quit this shit is getting real,1,1,0,1
2835,this was me the last few days just not feeling it many reasons wont go into that what i can tell you is that i didnt let my circumstances sidetrack me from taking care of myself i ate clean loved on my kids and did what i needed to do to love myself i made a commitment to do my very best and not give up what does that commitment look like it means not turning to junk food like i would have in the past it means following my meal plan and tracking my intake it means not punishing myself if i stray from my plan not considering my whole day blown if i eat a cookie just building it in to my day and keep going its being kind to me i do it because im worth it you wanna know something you are worth it too,1,1,0,1
2836,this is 45 take it or leave it but i wasnt always this confident its taken me years of thinking what i would have saidafter the fact i used to let people decide things for me i would just go with the flow follow the crowd theni decided i wasnt going to put up with that anymore i changed my mindset i changed my attitude i stood up i took control i started being me and being me feels great are you being you,1,1,0,1
2837,quick tip to make a high protein quick snack crack 2 eggs in a coffee mug scramble stick in the microwave heat for 30 seconds and rescramble repeat until egg is cooked top with cheese of choice enjoy eating healthy doesnt have to be hard messy or take much time have an eggcellent weekend,1,1,0,1
2838,just a reminderincase you werent sure you are enough you deserve the best you are worth it and you dont need anyone else to be this way love yourself first and always,1,1,0,1
2839,its me here reminding you to get up and get dressed and love yourself today you see i understand i wanted to stay on the couch all day in my pajamas its the last few days of summer vacation here i wanted to veg and do nothing but i realize that doing nothing is letting a day pass by that i can never get back a day i give myself less than i deserve a day my kids have less than the mom they should have so i got up got dressed and tried that new mascara i got the other day you like what are you doing today make it your best,1,1,0,1
2840,its just their opinion again none of your business ignorethemall,1,1,0,1
2841,i got my emotions crumpled up and left in a big pile this week sending my special needs child back to school is like a kick in the gut i should expect it by now but it still gets me sending him off forces me to face our future a future where i wont be there anymore when im too old for him to come home to when i cant take care of him anymore those thoughts haunt me i cant lie i can hide them most of the time and live one day at a time some days i cant i dont stay there long im getting back up i took a long hot shower cried it out a little getting my shit pulled back together things just got real and thats ok next,1,1,0,1
2842,every time i walk up to my house i see this girl faintly reflected in the glass on my front storm door as i get healthier i am starting to like her more she is slimmer she has a pep to her step she stands up straighter i want to take better care of her 2019 isnt over yet,1,1,0,1
2843,some days i struggle with confidence andthankfully some days i dont today was a good day,1,1,0,1
2844,my son called this my momchete when i signed up for mountain bike trail maintenance i had no idea i would spend two hours wielding a machete i had muscles crying the next day that i didnt even know i owned seeing this video reminded me that i have held that momchete before i looked much different at different times in my fight for my kids through chronic illnesses educational advocacies hospitalizations therapies divorce it also reminded me that i need to swing that machete for myself get in the trenches and fight for what i need to be healthy and well stick up for my health fight for my marriage treat myself with love fight for me what part if your life do you need to get whacking on go grab that machete and get to work,1,1,0,1
2845,when god was picking motherdaughter pairs i hit the jackpot i am blessed to call this beautiful woman mine life has handed us quite a few challenges in our 20 years together some rocked us to the core one thing that has never been shaken is my love for this girl it has never wavered and has only gotten stronger we have been pushed to the edge a few times but we will never ever break i love you baby girl nationaldaughterday,1,1,0,1
2846,i made a commitment to myself about 2 months ago to take better care of myself make better food choices rest when im tired move more when i can drink my superfood shakes to nourish my body work on my mental strength and depression wear clothes that make me feel good about myself wear makeup speak up more ask for help spread more positive into the world these are the physical changes that you can see the ones on the inside are looking better too its never to late to start again and thenagain life is a long journey just keep going you can choose to make tomorrow better than today so what are you doing tomorrow,1,1,0,1
2847,these two little men have grown places in my heart i didnt know existed i never knew i wanted a boy i grew up in a house with two sisters i had no idea but god he knew i needed them cant imagine a second without my boys nationalsonday godknew,1,1,0,1
2848,this tiny guy he just finished his mountain biking season i am so impressed with his grit and determination is he the fastest kid out there not yet is he pouring his heart into every practice and race absolutely he started and finished every time on his bike with a smile knowing he gave his all so proud of finley for his commitment to being his very best every single time when i grow up i want to be just like him,1,1,0,1
2849,just popping in to say hello just want to remind you that you are worth it and you are loved you are not alone ever unless you choose to be you matter,1,1,0,1
2850,you deserve all good things life has to offer,1,1,0,1
2851,one of my all time favorite pictures of these two gems from 2011 ive been watching them interact more closely lately in part because they actually interact its been a rough road of jealousy between them growing up finley gets treated differently by my ex husband for being normal jasmine got special unwanted attention from me for being so sick growing up guilt gender age circumstancecaused me to parent them very differently and they are both growing up with a profoundly handicapped brother who requires 247 attention that causes a ripple in everything i am proud of them for sticking it through all the crap they are really starting to bond and it is beautiful when they see each other now they enjoy each other finally laughter is erupting hugs are being returned goofiness takes place i love yous are exchanged its never to late to make it better life is short love your family make opportunities dont give up keep getting together even when its painful things can and do change,1,1,0,1
2852,holding myself accountable im in charge of me i decide how i treat my body i make the changes i hold the cards im the only one that can i choose my fate are you taking responsibility for you treating yourself the way you deserve to be treated its your choice,1,1,0,1
2853,ten year challenge 2009 vs 2019,1,1,0,1
2854,its december christmas is in less than 23 days gifts have to be purchased cookies made houses decorated parties attended school events juggled work obligation met im here to remind you to take time to take care of yourself take that longer shower eat that healthy snack instead of cookies go for a walk with a friend linger around the tree with your kids kiss your loved ones under the mistletoe cherish the little things dont let the business of this time rob you of the precious moments that are surely present,1,1,0,1
2855,this boy is about to get the change of his little life he has scoliosis before christmas he is getting fitted for a back brace just in to the new year he will get that brace he has to wear it 17 hours a day until he stops growing thats about 4 years not gonna lie this is freaking me out big time we have faced many challenges together my committment is strong my love it deep his stubborn streak hasnt broken meyet this will be a huge test for both of us he will resist most likely violently i will have to dig deep into my reserve of patience with him togetherwe got this,1,1,0,1
2856,all three of my babies were together on christmas morning dream come true,1,1,0,1
