,caption,I-E,S-N,T-F,J-P
7382,we are alone absolutely alone on this chance planet and amid all the forms of life that surround us not one excepting the dog has made an alliance with us 119365 dog dogstagram dogsofinstagram dogsofig film filmphotography portra portra400 kodak kodakportra pitbull pitbullsofinstagram showoffyourpits 365daysofmostlydogphotos nikon nikonf3 nikonf3hp,1,1,1,0
7383,nothing divine dies all good is eternally reproductive 120365 nature river stream bridge creek woods forest hiking ramaporeservation ramapo fuji fujix fujixt2 emerson 365daysofmostlydogphotos,1,1,1,0
7384,you just sit down buy the ticket wait your turn 121365 moma museumofmodernart momanyc blackflag punk punkrock henryrollins museum modernart fuji fujix fujixt2 365daysofmostlydogphotos damaged,1,1,1,0
7385,theres a million open windows im passing these open windows 122365 newyork newyorkcity nyc manhattan highline highlinenyc openwindows saveyourgeneration city citystreets streetscape fuji fujix fujixt2,1,1,1,0
7386,the city looks the same until you notice smaller changes it still knows us all by name 123365 newyork newyorkcity nyc manhattan freedomtower lowermanhattan brickwallviews skyline cityskyline nycskyline manhattanskyline fuji fujix fujixt2 365daysofmostlydogphotos,1,1,1,0
7387,empty rooms dont have pictures to talk to brick wall views demand uninspired afternoons 124365 nike brickwallviews kith kithnyc shoebox cement concrete nyc newyork newyorkcity fuji fujix fujixt2 justdoit 365daysofmostlydogphotos retail details,1,1,1,0
7388,what it is is a sickness what it is is regret and i might be dying but im not dead yet 125365 graffiti mural art streetart boardwalk asbury asburypark asburyparkboardwalk asburyparknj boatlessboozecruise fuji fujix fujixt2 365daysofmostlydogphotos,1,1,1,0
7389,come down now theyll say but everything looks perfect from far away 126365 nyc newyork newyorkcity nycskyline manhattan manhattanskyline empirestatebuilding 30rock topoftherock skyscraper fuji fujixfujixt2 365daysofmostlydogphotos suchgreatheights,1,1,1,0
7390,structurally uncertain transparent transgressive 127365 blackandwhite blackandwhitephoto bnwlife skyscraper sky skyline nycskyline manhattanskyline buildings architecture alerttheaudience highcontrast highcontrastbw fuji fujix fujixt2 365daysofmostlydogphotos,1,1,1,0
7391,and i may be a bird in a cage but at least its your cage 128365 bird birb birdwatching birds birdsofinstagram birdie birding birdphotography wildanimal fuji fujix fujixt2 365daysofmostlydogphotos birdinacage,1,1,1,0
7392,we have to remember whats important in life friends waffles and work or waffles friends work but work has to come third 129365 graffiti streetart eye mural asbury asburyparknj asburypark asburyparkboardwalk parksandrec 365daysofmostlydogphotos blue blueeyes,1,1,1,0
7393,youre alone til youre not alone and thats all you need to know 130365 flowergarden flowerphotography flower flowers bee bees vanvleckgardens nature naturephotography fuji fujix fujixt2 olderandtaller,1,1,1,0
7394,the rope that im hanged from keeps telling me what to do 132365 nyc newyork newyorkcity manhattan streetscape streetphotography streetsign sticker traffic fuji fujix fujixt2 thedisastermarch 365daysofmostlydogphotos,1,1,1,0
7395,fast down the hill impossibly free 132365 forest trees tree ramaporeservation wilderness nature blackandwhite blackandwhitephoto 365daysofmostlydogphotos fuji fujix fujixt2,1,1,1,0
7396,133365,1,1,1,0
7397,134365,1,1,1,0
7398,135365,1,1,1,0
7399,136365,1,1,1,0
7400,137365,1,1,1,0
7401,138365,1,1,1,0
7402,139365,1,1,1,0
7403,140365,1,1,1,0
7404,141365,1,1,1,0
7405,142365,1,1,1,0
7406,143365,1,1,1,0
7407,144365,1,1,1,0
7408,145364,1,1,1,0
7409,146365,1,1,1,0
7410,147365,1,1,1,0
7411,148365,1,1,1,0
7412,149365,1,1,1,0
7413,150365,1,1,1,0
7414,the cat food dish is finished walnut finished with danish oil joined with brass rod spacers last photo is prefinishing catdish petfoodstation catbowlstand catbowl catfeeder walnut brass woodworking,1,1,1,0
7415,the second project from last weekend was this serving board made from really warped scrap walnut managed to plane them flat and keep the original knot in the board as a hanging hole decorated with brass inlays and finished with mineral oil and carnauba wax last photo is the rough boards being glued up walnut brass walnutandbrass servingboard cuttingboard hardwood woodworking brassinlay charcuterieboard rustic,1,1,1,0
7416,made this cutting board for out of black walnut cherry and purpleheart woodworking wood cuttingboard walnut blackwalnut cherry cherrywood purpleheart makingit makestuff diy,1,1,1,0
7417,i love herman millers nelson bench i needed a new bench so i decided to make something inspired by the nelson bench this is 100 maple finished with minwax true black on the legs and polyurethane all over roughly 47x13x18 im calling in the halfnelson bench because im a monster who cant pass up a terrible pun woodworking wood maple hardmaple bench nelsonbench hermanmiller midcentury midcenturymodern blackstain minwax halfnelson halfnelsonbench custombench slattedbench festool festoolme ryobination woodworkingproject,1,1,1,0
7418,i made this dog food stand for rex out of some scrap walnut boards and oak dowels for legs this was my first attempted at wedged mortise and tenon joinery and it came out halfway decent rex seems to approve more or less woodworkingproject woodworking wood walnut oak dog dogstagram maker makerbrandco simplefinish mortiseandtenon woodworker handmade walnutandoak,1,1,1,0
7419,this one isnt a totally original design but it was a lot of fun to build and customize this oversized pegboard wallhanger is based on similar designs by chris at and cris at but im really happy with how it came out its fully modular and can be configured with up to 25 pegs or up to 5 rows of shelves the build is made from 34 walnut plywood and 12 birch plywood dowels are probably poplar finished with simple finish woodworking woodworkingproject wood walnut poplar birch igwoodworkingcommunity instawood midcentury midcenturymodern modern pegboard woodwoekingskills handmade design furniture coatrack diy furnituredesign maker woodshop,1,1,1,0
7420,christmas came early woodworking wood tablesaw woodworker kobalt kobalttools lowes loweshomeimprovement powertools woodworker igwoodworkingcommunity,1,1,1,0
7421,first project with the table saw a crosscut sled for the table saw woodshop woodworkingproject woodworking woodwork woodworker tablesaw kobalt kobalttools kobalttablesaw crosscutsled igwoodworkingcommunity instawood crosscut plywood plywoodfurniture,1,1,1,0
7422,gtfvo,1,1,1,0
7423,just a pen and business card holder made from some cutting board and dog food stand scraps walnut and purpleheart wood woodworkingproject woodshop yaywood woodworking woodwork deskorganizer deskorganization penholder businesscardholder walnut purpleheart woodscraps scrapwood,1,1,1,0
7424,its the big 10 for this mutt happy birthday little dude,1,1,1,0
7425,a pair of small teardrop cuttingserving boards i finished up a little while back black walnut maple and cherry maple woodworking yaywood woodwork woodshop walnut blackwalnut maple cherry cherrywood cuttingboard servingboard charcuterieboard makestuff makesomething teardrop woodworkingskills wood hardwood craft igwoodworkingcommunity,1,1,1,0
7426,just stopping for pancakes with my wood thanks for the wood not the pancakes to be clear woodworking wood yaywood woodworkingproject woodworker walnut ash birch plywood lumber igwoodworkingcommunity woodworkersofinstagram,1,1,1,0
7427,before during during after breaking down a bunch of material for a really cool and large project wood woodshop woodworking yaywood woodworker woodworkersofinstagram madeinnewjersey birch plywood ash oak redoak kobalt kobalttools kobalttablesaw handmade wip workinprogress,1,1,1,0
7428,huge 7person dd gaming table is coming along these angles are weird but it will all make sense i promise and people say high school geometry is useless woodworkingproject wood woodwork woodworking woodworker madeinnewjersey instawood woodworkersofinstagram igwoodworkingcommunity dungeonsanddragons dnd math geometry craft crafted handmade,1,1,1,0
7429,oh hey thanks for the jigsaw blades woodshop woodworkingproject wooodworking woodwork woodworker yaywood jigsaw jigsawblades lenox madeinnewjersey freeblades leastfavoritetool newbladesmighthelp freebies,1,1,1,0
7430,more progress two big halves of one table two dead router bits the dd gaming table inches closer to completion woodworkingproject woodwork woodworking woodworker madeinnewjersey madeinnj wood yaywood birch birchplywood table gamingtable dndtable tabletopgames boardgames igwoodworkingcommunity crafted eastrutherford,1,1,1,0
7431,oh hey its time to put some finish on the dd gaming table luckily got me stuff for my birthday to make sure i can keep breathing afterwards and not ruin my clothes woodworkingproject woodworking woodshop woodwork craft crafted madeinnj madeinnewjersey table handmade workinprogress woodworker woodworkersofinstagram igwoodworkingcommunity,1,1,1,0
7432,thats a nice 45 degrees woodworkingproject woodshop yaywood birch birchplywood woodwork woodworking woodworker woodworkersofinstagram igwoodworkingcommunity madeinnj madeinnewjersey craft handmade crafted walnutstain dungeonsanddragons dnd dndtable,1,1,1,0
7433,the dd gaming table is done this was made for my buddy mike and the idea was to have a biiiiiig table that would fit 6 players and a dm comfortably but still fold away for storage when not in use it features individual slidein trays for each players personal stuff and plenty of space on the main tabletop for maps etc the legs fold up into the main body the trays store underneath the tabletop and the two halves collapse and latch together for storage the main body was made of birch and birch plywood while the legs are made of solid red oak everything is stained dark walnut with about 4 coats of semigloss lacquer finish to provide protection and some spillproofing this is by far the largest thing ive built to date and i learned a ton while doing it woodworking woodworkingproject yaywood woodwork woodworker woodworkersofinstagram igwoodworkingcommunity custommade customtable dnd dndtable dungeonsanddragons tabletopgames birch redoak craft crafted handmade madeinnj madeinnewjersey customfurniture walnutstain,1,1,1,0
7434,oh hey a photo of a serving board i made actually being used back during christmas will you look at that woodworkingproject woodshop woodworking woodwork servingboard charcuterieboard cuttingboard walnut cherrywood purpleheart christmas vegan veganfood woodworkersofinstagram igwoodworkingcommunity,1,1,1,0
7435,wip walnut maple danish oil and lacquer woodworking wood woodwork midcentury midcenturymodern sidetable hairpinlegs lacquer handmade handcrafted madeinnj igwoodworkingcommunity woodworkersofinstagram woodworkersofig eastrutherford eastrutherfordnj keyboardwristrest wristrest,1,1,1,0
7436,and heres the finished table solid walnut 38 steel hairpin legs finished with danish oil and lacquer legs finished in white and black enamel my shamelessly midcentury take on a triangular end table woodworking wood yaywood woodworkersofinstagram woodworkersofig woodworker walnut hairpinlegs danishoil midcentury midcenturymodern igwoodworkingcommunity madeinnj madeinnewjersey handcrafted handmade eastrutherford eastrutherfordnj retro furniture customfurniture,1,1,1,0
7437,after a little tweak to the legs heres finished computer desk birch with walnut stain lacquer finish hairpin legs swipe for workinprogress pics woodworking woodwork woodworkersofinstagram woodworkersofig igwoodworkingcommunity table desk computerdesk computersetup handmade battlestation pcsetup walnut birch hairpinlegs madeinnewjersey madeinnj eastrutherford eastrutherfordnj handcrafted customfurniture,1,1,1,0
7438,keyboard wrist rests made from walnut and maple finished with danish oil and lacquer woodworking woodwork woodworkersofinstagram yaywood keyboardwristrest mechanicalkeyboard mechanicalkeyboards duckykeyboard handmade handcrafted madeinnewjersey madeinnj yaywood walnut maple customfurniture pcsetup gamingsetup,1,1,1,0
7439,that may be a stupid tight fit but at least i got it on the first try woodworking barndoor slidingbarndoor barndoors woodworker woodworkersofinstagram woodworkersofinstagram igwoodworkingcommunity remodel festoolme festooltracksaw,1,1,1,0
7440,back to making desks this is one half of a solid maple lshaped desk woodworking wood woodworkersofinstagram woodworker desk customdesk maple solidwoodfurniture solidwooddesk computerdesk handmade handcrafted madeinnj madeinnewjersey igwoodworkingcommunity woodworkersofig customfurniture,1,1,1,0
7441,table top making again woodworking woodwork woodworkersofinstagram wood maple hardwood desk desktop tabletop customfurniture customdesk handmade handcrafted handmadefurniture computerdesk madeinnj madeinnewjersey igwoodworkingcommunity woodworkersofig,1,1,1,0
7442,flattening and finish sanding these maple desks to get them ready for staining and finishing woodworking woodwork woodworkersofinstagram igwoodworkingcommunity woodworker madeinnewjersey madeinnj handmade handmadefurniture handcrafted customdesk customfurniture woodworkersofig maple,1,1,1,0
7443,little dude had a rough night but hes feeling much better now thanks in part to the new joybird sofa dog dogsofinstagram pitbull pitbullsofinstagram showoffyourpits joybird joybirdfurniture joybirdhughes brindle igpitbulls,1,1,1,0
7444,signature corners woodworking woodwork wood woodworkersofinstagram woodworker igwoodworkingcommunity tablesaw wristrest walnut cherrywood bsgcorners madeinnewjersey madeinnj eastrutherford eastrutherfordnj handcrafted keyboardwristrest,1,1,1,0
7445,my first spoon roughly tablespoonish well call it a coffee scoop woodworking wood yaywood whittling carving spooncarving spooncarver woodworker woodworkercommunity igwoodworkingcommunity woodworkersofinstagram spoooon coffeescoop,1,1,1,0
7446,the jeep is now about as modern as the jeep is going to get android auto is pretty great and its nice to get to use it outside of occasional rental cars,1,1,1,0
7447,thanks for the goodies and for looking out for vegans theyre apparently more than just really good wood finishes walrusoil beardoil vegan woodworking lipbalm handsalve veganlipbalm veganbeardoil veganwoodworking woodworkercommunity woodworkersofinstagram igwoodworkingcommunity,1,1,1,0
7448,cherchez la femme bucky remember that sunflowerfestival blackdahlia flower flowers macro macrophotography flowerphotography hollandridgefarms,1,1,1,0
7449,my first class at in hoboken these folks were awesome students and im looking forward to teaching another bunch soon wood woodworking woodwork woodworkersofig igwoodworkingcommunity woodworkingclasses woodworkingclass diy diyproject thediyjoint shelf displayshelf diywoodworking madeinnj madeinnewjersey,1,1,1,0
7450,happy birthday old man pitbullsofinstagram pitbull dogsofinstagram dogstagram pittiesofinstagram showoffyourpits,1,1,1,0
7451,another class at in hoboken these folks did great and we made some awesome benches woodworking woodworkingclasses woodwork woodworkersofig wood madeinnj madeinnewjersey handmade handcrafted woodshop thediyjoint hoboken,1,1,1,0
7452,another awesome class at today these folks made some awesome serving boards woodshop woodworking woodworkingclasses thediyjoint madeinnewjersey madeinnj handmade handcrafted woodworkersofig woodworker woodworkersofinstagram,1,1,1,0
7453,i wouldnt mind a free cnc machine for christmas from giveaway shapeokoforxmas,1,1,1,0
7454,not bad for a band that hasnt put out an album in 16 years spotify spotifyendofyear spotifyyearinmusic spotifywrapped spotifywrapped2019,1,1,1,0
7455,busy class today despite the crappy weather making blanket ladders at wood woodworking woodworker woodworkersofinstagram igwoodworkingcommunity woodshop hoboken hobokennj diy diyclass blanketladder madeinnj madeinnewjersey,1,1,1,0
7456,oh hey thats what i get up to on the weekends teaching folks to build benches pic by woodshop woodworking woodworker woodworkersofinstagram igwoodworkingcommunity diy madeinnj madeinnewjersey maker diyclass thediyjoint,1,1,1,0
7457,hi everyone ive finally decide to get serious and start a separate account for my woodworking if any of you are interested in seeing more woodworking projects behind the scenes stuff woodshop class photos and finished projects id very much appreciate if youd follow me over there and show me some support if youre just happy you wont have random workshop photos clogging up your feed thats cool too ill continue posting random photography and dog pictures here see you on the new account if youre awesome woodworking woodwork woodworker woodworkersofig woodworkersofinstagram igwoodworkingcommunity goodbye pleasefollowme handmade handcrafted madeinnj madeinnewjersey,1,1,1,0
7459,como atrapar al universo en una telaraa,1,1,0,0
7460,temblor marina zerbarini,1,1,0,0
7461,centro cultural san martn,1,1,0,0
7463,yo te quiero con limn y sal yo te quiero tal y como estas,1,1,0,0
7464,oldies but goldies,1,1,0,0
7467,eyes thezulupalette by lips superstaymatteink by makeup makeupartist makeuptutorial undiscoveredmua maquillarg naturalmakeup makeupideas makeupartistsworldwide,1,1,0,0
7468,perro y humano paseando felices,1,1,0,0
7469,cuando te dicen que el happy hour termin hace 5 minutos,1,1,0,0
7470,ph,1,1,0,0
7471,disimul que te ests cagando de calor pero vali la pena,1,1,0,0
7472,el pozo verde que no es tan verde,1,1,0,0
7473,campo de piedra pomez catamarca,1,1,0,0
7474,haciendo la fotosntesis pre pandemia,1,1,0,0
7475,interior del volcn galn que tiene la boca ms grande del mundo cita requerida adentro est la laguna diamante donde hay un montn de vicuas y flamencos,1,1,0,0
7476,lista para ir al living inspo makeup makeupartist makeuptutorial undiscoveredmua maquillarg naturalmakeup makeupideas makeupartistsworldwide,1,1,0,0
7477,first ramen bowl you guys were right,0,1,0,0
7478,true heartbreak is seeing this flag on a food truck and then discovering that its actually chinese food wtf,0,1,0,0
7479,great to see everything getting back to normal palante,0,1,0,0
7480,morning run thedawnseries shotoniphone,0,1,0,0
7481,backyard paradise,0,1,0,0
7482,this track always reflects my mood when heading back to la,0,1,0,0
7483,yup,0,1,0,0
7484,el matador being a show off today,0,1,0,0
7485,such a badass,0,1,0,0
7486,dtla,0,1,0,0
7487,perfect morning for a run,0,1,0,0
7488,mmmmmm brunch,0,1,0,0
7489,also look at this nerd,0,1,0,0
7490,spotifys productive morning playlist played a familiar tune while i got ready for work,0,1,0,0
7491,whoever took this picture took it at the moment i was showing how much i love plantain chips,0,1,0,0
7492,finally got my hands on this comics anthology supporting puerto rico disaster relief im particularly proud of my big sis rosa coln for being a part of this its a beautiful piece of work from boricua artists and storytellers,0,1,0,0
7493,this years e3 has been pretty surreal for me having worked on our demo as a designer seeing everyones positive reaction to it and workingcelebrating alongside absurdly talented friends super humbled and grateful to be a part of this,0,1,0,0
7494,the kills,0,1,0,0
7495,trying out some of the new hotness from the motherland this morning,0,1,0,0
7496,cool new thing a brewery next to the beach where i grew up salud,0,1,0,0
7497,island in the sun,0,1,0,0
7498,sometimes people dont believe me when i say puerto ricans put plantains on everything well this one was a first for me spoiler alert it was delicious,0,1,0,0
7499,rolling into disneyland like,0,1,0,0
7500,great view and perfect weather for a sunday run,0,1,0,0
7501,when youre on mile 3 and dont know if you can make it to 4 but then this gem comes up in my running playlist,0,1,0,0
7502,home,0,1,0,0
7503,slowly but surely getting to tom cruise levels of hair in this quarantine,0,1,0,0
7505,gorgeous limited edition taylor acoustic for tlou2,0,1,0,0
7506,decisions are made by those who show up vote voteearly,0,1,0,0
7507,come back even as a shadow even as a dream,1,1,0,0
7508,marriageequality voteyes,1,1,0,0
7509,google home,1,1,0,0
7510,marriage has been officially redefined all amendments to the legislation have been defeated when it comes to progressive and conservative a lot of time regressive ideologies there is just no winwin situation in this case the progressive won marriage now is between two men or two women or a man and a woman that is the law of the land and that is the new definition of marriage,1,1,0,0
7511,beautiful sound retarded siri apple homepod,1,1,0,0
7512,chai latte,1,1,0,0
7513,leica,1,1,0,0
7514,find the sniper,1,1,0,0
7515,bondi sydney,1,1,0,0
7516,quintessential tianjin edited by me photographer unknown,1,1,0,0
7517,it gives me the shining vibe,1,1,0,0
7518,grandpa visiting st patricks cathedral,1,1,0,0
7519,seeaustralia,1,1,0,0
7520,iphonex streetphotography blackandwhite darkroom melbourne train,1,1,0,0
7521,kloke klokestore iphonex retail retaildisplay retaildesign fashion,1,1,0,0
7522,costco iphonex blackandwhite minimalism,1,1,0,0
7523,after years of shooting on iphone i finally bought into the fujifilm ecosystem iphonex fujifilmx fujifilmxpro2 blackandwhite,1,1,0,0
7524,iphonex blackandwhite portrait,1,1,0,0
7525,quick question what is the best adapter for summicronm 50mm f2 on a xpro2 i sold my leica mp typ 240 but kept this im wondering if anyone has experience using leica lenses on fujifilm cameras,1,1,0,0
7526,a guy who works at the newsstand in front of melbourne central on swanston street helping a woman in wheelchair with her cigarette melbourne melbournecentral iphonex darkroom blqckandwhite streetphotography,1,1,0,0
7527,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7528,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7529,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7530,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7531,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7532,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7533,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7534,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7535,melbourne chinatown fujifilm fujifilmxpro2 streetphotography darkroom,1,1,0,0
7536,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7537,fujifilm melbourne blackandwhite streetphotography,1,1,0,0
7538,fujifilm melbourne darkroom streetphotography,1,1,0,0
7539,iphonex instablackandwhite streetphotography trainstation,1,1,0,0
7540,iphonex darkroom streetphotography,1,1,0,0
7541,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography streetphotography darkroom darkroomphotography melbourne statelibraryofvictoria library capitalism,1,1,0,0
7542,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography streetphotography darkroom darkroomphotography melbourne statelibraryofvictoria library capitalism,1,1,0,0
7543,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography streetphotography darkroom darkroomphotography melbourne statelibraryofvictoria library,1,1,0,0
7544,iphonex iphone streetphotography darkroom car melbourne chinatown red,1,1,0,0
7545,iphone iphonex darkroom instablackandwhite blackandwhite blackandwhitephotography architecture architecturephotography melbourne streetphotography photography,1,1,0,0
7546,iphonex iphone photography streetphotography instablackandwhite blackandwhite blackandwhitephotography darkroom,1,1,0,0
7547,photography darkroom streetphotography fujifilm fujifilmxseries fujifilmxpro2 melbourneinsta melbourne streetart,1,1,0,0
7548,photography darkroom streetphotography fujifilm fujifilmxseries fujifilmxpro2 melbourneinsta melbourne streetart,1,1,0,0
7549,this is a raw file straight out of iphone xs max with no editing whatsoever iphone iphonexsmax shotoniphone shotoniphonexsmax halide halideapp shotwithhalide streetphotography architecture architecturephotography melbourne,1,1,0,0
7550,iphone iphonexsmax iphonephotography shotoniphone shotoniphonexsmax halideapp shotwithhalide darkroom darkroomapp instablackandwhite blackandwhite blackandwhitephotography sepiaphotography streetphotography train theaustralian newspaper melbourne,1,1,0,0
7551,leica leicam10 camera,1,1,0,0
7552,iphone iphonexsmax shotoniphone shotoniphonexsmax halide halideapp shotwithhalide streetphotography architecture architecturephotography blackandwhite blackandwhitephotography instablackandwhite melbourne australia,1,1,0,0
7553,iphone iphonexsmax iphonephotography shotoniphone shotoniphonexsmax halideapp shotwithhalide darkroom darkroomapp instablackandwhite blackandwhite blackandwhitephotography streetphotography melbourne australia,1,1,0,0
7554,shot raw on iphone xs max with halide edited in photoshop for ios iphone iphonexsmax iphonephotography shotoniphone shotoniphonexsmax halideapp shotwithhalide darkroom darkroomapp photoshop streetphotography train melbourne australia,1,1,0,0
7555,shot raw on iphone xs max with halide edited in photoshop for ios iphone iphonexsmax iphonephotography shotoniphone shotoniphonexsmax halideapp shotwithhalide photoshop instablackandwhite blackandwhite blackandwhitephotography streetphotography train melbourne australia,1,1,0,0
7556,iphonephotography iphonexsmax landscapephotography shotoniphone shotoniphonexsmax shotwithhalide photoshop tasmania australia,1,1,0,0
7557,fujifilm fujifilmxpro2 landscapephotography darkroom tasmania australia,1,1,0,0
7558,shotoniphone shotoniphonexsmax shotwithhalide darkroom streetphotography mural murals muralart muralpainting motorcycle tasmania australia,1,1,0,0
7559,portrait portraitphotography fujifilm fujifilmxpro2 darkroom cafe tasmania australia,1,1,0,0
7560,landscapephotography landscape fujifilm fujifilmxpro2 darkroom lavender mountains flowers tasmania australia,1,1,0,0
7561,portrait portraitphotography fujifilm fujifilmxpro2 darkroom tasmania australia,1,1,0,0
7562,kangaroo wallaby shotoniphone shotoniphonexsmax shotwithhalide animal zoo wildlifephotography wildlife tasmania australia,1,1,0,0
7563,ship cruise fujifilm fujifilmxpro2 darkroom streetphotography tasmania australia,1,1,0,0
7564,iphone iphonexsmax shotoniphone shotoniphonexsmax shotwithhalide darkroom portrait portraitphotography children girl slinky,1,1,0,0
7565,fujifilm fujifilmxpro2 landscapephotography darkroom pictureframe tasmania australia,1,1,0,0
7566,food foodphotography foodie iphone iphonexsmax shotoniphone iphonephotography darkroom photoshop melbourne australia,1,1,0,0
7567,shot raw on iphone xs max with halide edited in photoshop for ios iphone iphonexsmax iphonephotography shotoniphone shotoniphonexsmax halideapp shotwithhalide photoshop instablackandwhite blackandwhite blackandwhitephotography streetphotography train melbourne australia,1,1,0,0
7568,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom tianjin china,1,1,0,0
7569,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom tianjin china,1,1,0,0
7570,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom tianjin china,1,1,0,0
7571,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom tianjin china,1,1,0,0
7572,apple streetphotography shotoniphone shotoniphonexsmax shotwithhalide darkroom tianjin china,1,1,0,0
7573,crepes food foodie streetphotography shotoniphone shotoniphonexsmax shotwithhalide darkroom tianjin china,1,1,0,0
7574,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom tianjin china,1,1,0,0
7575,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography streetphotography portrait darkroom tianjin china,1,1,0,0
7576,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography streetphotography portrait darkroom tianjin china,1,1,0,0
7577,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom tianjin china,1,1,0,0
7578,landscapephotography fujifilm fujifilmxpro2 darkroom forbiddencity beijing china,1,1,0,0
7579,iphonephotography iphonexsmax landscapephotography shotoniphone shotoniphonexsmax shotwithhalide darkroom beijing china,1,1,0,0
7580,shot raw on iphone xs max edited in photoshop for ios iphone iphonexsmax iphonephotography shotoniphone shotoniphonexsmax photoshop instablackandwhite blackandwhite blackandwhitephotography streetphotography train melbourne australia,1,1,0,0
7581,passing,1,1,0,0
7582,streetphotography shotoniphone shotoniphonexsmax mural streetart building melbourne australia,1,1,0,0
7583,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait selfie darkroom melbourne australia,1,1,0,0
7584,portrait portraitphotography fujifilm fujifilmxpro2 lightroom melbourne australia,1,1,0,0
7585,portrait portraitphotography fujifilm fujifilmxpro2 lightroom melbourne australia,1,1,0,0
7586,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography streetphotography lightroom melbourne,1,1,0,0
7587,fujifilm fujifilmxpro2 instablackandwhite blackandwhitephotography portraitphotography portrait darkroom lightroom tianjin china,1,1,0,0
7588,fujifilm fujifilmxpro2 70s car van melbourne australia,1,1,0,0
7589,photo by adrian norman,1,1,0,0
7590,landscapephotography landscape fujifilm fujifilmxpro2 darkroom lightroom tree boat melbourne queenscliff australia,1,1,0,0
7591,iphone fujifilm fujifilmxpro2 lightroom darkroom darkroomapp instablackandwhite blackandwhite blackandwhitephotography streetphotography train trainstation queenscliff melbourne australia,1,1,0,0
7592,architecture house facade scandinaviandesign architecturephotography lightroom fujifilm fujifilmxpro2 torquay melbourne australia,1,1,0,0
7593,fujifilm fujifilmxpro2 streetphotography lightroom stkilda melbourne australia,1,1,0,0
7594,iphonephotography shotoniphone shotoniphonexsmax streetphotography lightroom photoshop basketball balloons melbourne australia,1,1,0,0
7595,fujifilm fujifilmxpro2 streetphotography photoshop firestation tianjin china,1,1,0,0
7596,fujifilm fujifilmxpro2 streetphotography blackandwhitephotography blackandwhite instablackandwhite photoshop garbage tianjin china,1,1,0,0
7597,fujifilm fujifilmxpro2 streetphotography blackandwhitephotography blackandwhite instablackandwhite photoshop urbandecay urbanphotography tianjin china,1,1,0,0
7598,fujifilm fujifilmxpro2 streetphotography urbanphotography photoshop urbandecay urbanphotography tianjin china,1,1,0,0
7599,for those who dont know this is the traditional chinese popcorn cannon a very unnecessarily dangerous way to make popcorn well its more like explosive rice than pop corn i love it fujifilm fujifilmxpro2 streetphotography photoshop nostalgia popcorn rice tianjin china,1,1,0,0
7600,fujifilm fujifilmxpro2 portraitphotography portrait darkroom jinan shandong china,1,1,0,0
7601,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait darkroom jinan shandong china,1,1,0,0
7602,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait darkroom jinan shandong china,1,1,0,0
7603,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait darkroom jinan shandong china,1,1,0,0
7604,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait darkroom jinan shandong china,1,1,0,0
7605,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait darkroom jinan shandong china,1,1,0,0
7606,fujifilm fujifilmxpro2 portraitphotography portrait blackandwhite blackandwhitephotography instablackandwhite darkroom jinan shandong china,1,1,0,0
7607,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait darkroom hospital tianjin china,1,1,0,0
7608,sea beach jetty pedalboarding fujifilm fujifilmxpro2 streetphotography lightroom stkilda melbourne australia,1,1,0,0
7609,fujifilm fujifilmxpro2 portraitphotography portrait darkroom grandpa tianjin china,1,1,0,0
7610,fujifilm fujifilmxpro2 portraitphotography blackandwhite blackandwhitephotography instablackandwhite portrait lightroom pizzahut tianjin china,1,1,0,0
